timestamp,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115,0.0,0.191,0,0.0,0,0.127,0.069,0.0,0,0,0,0.064,0,0.0,0,0
0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231,0.0,0.382,0,0.0,0,0.255,0.138,0.0,0,0,0,0.127,0,0.0,0,0
0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.346,0.0,0.573,0,0.0,0,0.382,0.208,0.0,0,0,0,0.191,0,0.0,0,0
0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.462,0.0,0.764,0,0.0,0,0.509,0.277,0.0,0,0,0,0.255,0,0.0,0,0
0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.577,0.0,0.955,0,0.0,0,0.636,0.346,0.0,0,1,0,0.318,0,0.0,0,0
0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.692,0.0,1.145,0,0.0,0,0.764,0.415,0.0,0,1,0,0.382,0,0.0,0,0
0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.808,0.0,1.336,0,0.0,0,0.891,0.485,0.0,0,1,0,0.445,0,0.0,0,0
0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.923,0.0,1.527,0,0.0,0,1.018,0.554,0.0,0,1,0,0.509,0,0.0,0,0
0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.038,0.0,1.718,0,0.0,0,1.145,0.623,0.0,0,2,0,0.573,0,0.0,0,0
0.3999999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.154,0.0,1.909,0,0.0,0,1.273,0.692,0.0,0,2,0,0.636,0,0.0,0,0
0.4399999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.269,0.0,2.1,0,0.0,0,1.4,0.762,0.0,0,2,0,0.7,0,0.0,0,0
0.4799999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.385,0.0,2.1,0,0.0,0,1.4,0.831,0.0,0,2,0,0.7,0,0.0,0,0
0.5199999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.0,2.1,0,0.0,0,1.4,0.9,0.0,0,3,0,0.7,0,0.0,0,0
0.5599999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.0,2.1,0,0.0,0,1.4,0.8999999999999999,0.0,0,3,0,0.7,0,0.0,0,0
0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.0,2.1,0,0.0,0,1.4,0.8999999999999999,0.0,0,3,0,0.7,0,0.0,0,0
0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.14,2.1,0,0.117,0,1.4,0.8999999999999999,0.233,0,3,0,0.7,0,0.117,0,0
0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.28,2.1,0,0.233,0,1.4,0.8999999999999999,0.467,0,3,0,0.7,0,0.233,0,0
0.7200000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.42,2.1,0,0.35,0,1.4,0.8999999999999999,0.7,0,3,0,0.7,0,0.35,0,0
0.7600000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.56,2.1,0,0.467,0,1.4,0.8999999999999999,0.933,0,3,0,0.7,0,0.467,0,0
0.8000000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.7,2.1,0,0.583,0,1.4,0.8999999999999999,1.167,0,3,0,0.7,0,0.583,0,0
0.8400000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.84,2.1,0,0.7,0,1.4,0.8999999999999999,1.4,0,3,0,0.7,0,0.7,0,0
0.8800000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.98,2.1,0,0.817,0,1.4,0.8999999999999999,1.633,0,3,0,0.7,0,0.817,0,0
0.9200000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,1.12,2.1,0,0.933,0,1.4,0.8999999999999999,1.867,0,3,0,0.7,0,0.933,0,0
0.9600000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,1.26,2.1,0,1.05,0,1.4,0.8999999999999999,2.1,0,3,0,0.7,0,1.05,0,0
