Sequence,Cluster,Dimension,Turn,Value,nBeforeCluster,nAllSegments,Support,Confidence,Lift,Conviction
HeadAt-HeadAt-HeadAt-null,3,Dom,Lstn,-0.34608333333333335,2,5,0.011834319526627219,0.4,2.939130434782609,1.4398422090729783
HeadAt-HeadAt-HeadDownN-null,3,Dom,Lstn,-0.34608333333333335,2,3,0.011834319526627219,0.6666666666666666,4.898550724637681,2.5917159763313604
HeadAt-HeadAt-SmileN-null,3,Dom,Lstn,-0.34608333333333335,2,4,0.011834319526627219,0.5,3.6739130434782608,1.727810650887574
HeadAt-HeadAt-GestAdaptorArms-null,3,Dom,Lstn,-0.34608333333333335,2,3,0.011834319526627219,0.6666666666666666,4.898550724637681,2.5917159763313604
HeadAt-HeadDownN-HeadAt-null,3,Dom,Lstn,-0.34608333333333335,2,3,0.011834319526627219,0.6666666666666666,4.898550724637681,2.5917159763313604
HeadDownN-HeadAt-SmileN-null,3,Dom,Lstn,-0.34608333333333335,2,3,0.011834319526627219,0.6666666666666666,4.898550724637681,2.5917159763313604
HeadAt-HeadDownL-HeadAt-null,3,Dom,Lstn,-0.34608333333333335,2,7,0.011834319526627219,0.2857142857142857,2.0993788819875774,1.2094674556213016
HeadAt-HeadDownL-HeadDownN-null,3,Dom,Lstn,-0.34608333333333335,3,4,0.01775147928994083,0.75,5.510869565217392,3.455621301775148
HeadAt-HeadDownL-HeadUpL-null,3,Dom,Lstn,-0.34608333333333335,2,5,0.011834319526627219,0.4,2.939130434782609,1.4398422090729783
HeadAt-HeadDownL-RestArmsCrossed-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
HeadAt-HeadNodNY-HeadDownN-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
HeadAt-HeadNodNN-HeadAt-null,3,Dom,Lstn,-0.34608333333333335,2,3,0.011834319526627219,0.6666666666666666,4.898550724637681,2.5917159763313604
HeadAt-HeadNodNN-HeadNodNN-null,3,Dom,Lstn,-0.34608333333333335,2,6,0.011834319526627219,0.3333333333333333,2.4492753623188404,1.2958579881656802
HeadNodNN-HeadAt-HeadAt-null,3,Dom,Lstn,-0.34608333333333335,2,3,0.011834319526627219,0.6666666666666666,4.898550724637681,2.5917159763313604
HeadNodNN-HeadAt-HeadDownN-null,3,Dom,Lstn,-0.34608333333333335,2,3,0.011834319526627219,0.6666666666666666,4.898550724637681,2.5917159763313604
HeadNodNN-HeadAt-SmileN-null,3,Dom,Lstn,-0.34608333333333335,2,6,0.011834319526627219,0.3333333333333333,2.4492753623188404,1.2958579881656802
HeadNodNN-HeadAt-GestAdaptorArms-null,3,Dom,Lstn,-0.34608333333333335,2,3,0.011834319526627219,0.6666666666666666,4.898550724637681,2.5917159763313604
HeadAt-SmileN-HeadAt-null,3,Dom,Lstn,-0.34608333333333335,2,3,0.011834319526627219,0.6666666666666666,4.898550724637681,2.5917159763313604
SmileN-HeadAt-HeadDownN-null,3,Dom,Lstn,-0.34608333333333335,2,3,0.011834319526627219,0.6666666666666666,4.898550724637681,2.5917159763313604
SmileN-HeadAt-HeadDownL-null,3,Dom,Lstn,-0.34608333333333335,2,5,0.011834319526627219,0.4,2.939130434782609,1.4398422090729783
HeadAt-GestAdaptorArms-HeadAt-null,3,Dom,Lstn,-0.34608333333333335,2,3,0.011834319526627219,0.6666666666666666,4.898550724637681,2.5917159763313604
HeadAt-GestAdaptorArms-SmileN-null,3,Dom,Lstn,-0.34608333333333335,2,3,0.011834319526627219,0.6666666666666666,4.898550724637681,2.5917159763313604
GestAdaptorArms-HeadAt-HeadDownN-null,3,Dom,Lstn,-0.34608333333333335,2,3,0.011834319526627219,0.6666666666666666,4.898550724637681,2.5917159763313604
GestAdaptorArms-HeadAt-HeadDownL-null,3,Dom,Lstn,-0.34608333333333335,2,3,0.011834319526627219,0.6666666666666666,4.898550724637681,2.5917159763313604
HeadAt-RestArmsCrossed-HeadDownN-null,3,Dom,Lstn,-0.34608333333333335,2,4,0.011834319526627219,0.5,3.6739130434782608,1.727810650887574
HeadNodNN-HeadDownN-HeadDownN-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
HeadDownN-HeadNodLN-HeadDownL-null,3,Dom,Lstn,-0.34608333333333335,2,5,0.011834319526627219,0.4,2.939130434782609,1.4398422090729783
HeadDownN-HeadNodLN-EyebrowUpN-null,3,Dom,Lstn,-0.34608333333333335,2,3,0.011834319526627219,0.6666666666666666,4.898550724637681,2.5917159763313604
SmileN-HeadDownN-HeadAt-null,3,Dom,Lstn,-0.34608333333333335,2,6,0.011834319526627219,0.3333333333333333,2.4492753623188404,1.2958579881656802
SmileN-HeadDownN-HeadDownN-null,3,Dom,Lstn,-0.34608333333333335,2,4,0.011834319526627219,0.5,3.6739130434782608,1.727810650887574
SmileN-HeadDownN-HeadDownL-null,3,Dom,Lstn,-0.34608333333333335,2,3,0.011834319526627219,0.6666666666666666,4.898550724637681,2.5917159763313604
SmileN-HeadDownN-HeadNodLN-null,3,Dom,Lstn,-0.34608333333333335,2,5,0.011834319526627219,0.4,2.939130434782609,1.4398422090729783
SmileN-HeadDownN-GestAdaptorArms-null,3,Dom,Lstn,-0.34608333333333335,2,4,0.011834319526627219,0.5,3.6739130434782608,1.727810650887574
HeadDownN-GestAdaptorArms-HeadAt-null,3,Dom,Lstn,-0.34608333333333335,2,6,0.011834319526627219,0.3333333333333333,2.4492753623188404,1.2958579881656802
GestAdaptorArms-HeadDownN-HeadDownN-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
HeadDownL-HeadDownH-BodyLeanH-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
HeadNodNN-HeadDownH-BodyLeanH-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
SmileN-HeadDownH-BodyLeanH-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
GestObjectManipulation-HeadDownH-BodyLeanH-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
HeadNodNN-HeadDownL-HeadDownN-null,3,Dom,Lstn,-0.34608333333333335,2,5,0.011834319526627219,0.4,2.939130434782609,1.4398422090729783
HeadNodNN-HeadDownL-HeadDownH-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
HeadNodNN-HeadDownL-BodyLeanH-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
HeadNodNN-HeadDownL-SmileN-null,3,Dom,Lstn,-0.34608333333333335,3,4,0.01775147928994083,0.75,5.510869565217392,3.455621301775148
HeadNodNN-HeadDownL-GestObjectManipulation-null,3,Dom,Lstn,-0.34608333333333335,2,4,0.011834319526627219,0.5,3.6739130434782608,1.727810650887574
HeadDownL-SmileN-HeadDownN-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
HeadDownL-SmileN-HeadDownH-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
HeadDownL-SmileN-BodyLeanH-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
HeadDownL-SmileN-GestObjectManipulation-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
SmileL-HeadDownL-HeadDownN-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
SmileL-HeadDownL-SmileN-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
HeadDownL-GestObjectManipulation-HeadDownH-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
HeadDownL-GestObjectManipulation-BodyLeanH-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
HeadDownL-RestArmsCrossed-HeadDownN-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
HeadDownL-RestArmsCrossed-HeadNodNN-null,3,Dom,Lstn,-0.34608333333333335,2,3,0.011834319526627219,0.6666666666666666,4.898550724637681,2.5917159763313604
HeadNodNN-SmileN-HeadAt-null,3,Dom,Lstn,-0.34608333333333335,2,3,0.011834319526627219,0.6666666666666666,4.898550724637681,2.5917159763313604
HeadNodNN-SmileN-HeadDownN-null,3,Dom,Lstn,-0.34608333333333335,3,4,0.01775147928994083,0.75,5.510869565217392,3.455621301775148
HeadNodNN-SmileN-HeadDownH-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
HeadNodNN-SmileN-BodyLeanH-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
HeadNodNN-SmileN-GestObjectManipulation-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
SmileL-HeadNodNN-HeadDownN-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
SmileL-HeadNodNN-HeadDownL-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
SmileL-HeadNodNN-SmileN-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
HeadNodNN-GestObjectManipulation-HeadDownH-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
HeadNodNN-GestObjectManipulation-BodyLeanH-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
HeadNodNN-GestAdaptorArms-HeadAt-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
HeadNodNN-GestAdaptorArms-HeadDownN-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
HeadNodNN-GestAdaptorArms-SmileN-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
HeadNodLN-EyebrowUpN-HeadAt-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
HeadNodLN-RestArmsCrossed-EyebrowUpN-null,3,Dom,Lstn,-0.34608333333333335,2,3,0.011834319526627219,0.6666666666666666,4.898550724637681,2.5917159763313604
SmileL-SmileN-HeadDownN-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
SmileN-GestObjectManipulation-HeadDownH-null,3,Dom,Lstn,-0.34608333333333335,2,3,0.011834319526627219,0.6666666666666666,4.898550724637681,2.5917159763313604
SmileN-GestObjectManipulation-BodyLeanH-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
SmileN-GestAdaptorArms-HeadAt-null,3,Dom,Lstn,-0.34608333333333335,2,4,0.011834319526627219,0.5,3.6739130434782608,1.727810650887574
SmileN-GestAdaptorArms-HeadNodLN-null,3,Dom,Lstn,-0.34608333333333335,2,4,0.011834319526627219,0.5,3.6739130434782608,1.727810650887574
SmileN-GestAdaptorArms-RestUnder-null,3,Dom,Lstn,-0.34608333333333335,2,4,0.011834319526627219,0.5,3.6739130434782608,1.727810650887574
GestAdaptorArms-SmileN-HeadAt-null,3,Dom,Lstn,-0.34608333333333335,2,3,0.011834319526627219,0.6666666666666666,4.898550724637681,2.5917159763313604
RestHandsTogether-SmileN-HeadAt-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
SmileN-RestUnder-HeadNodLN-null,3,Dom,Lstn,-0.34608333333333335,2,5,0.011834319526627219,0.4,2.939130434782609,1.4398422090729783
GestAdaptorArms-RestUnder-HeadNodLN-null,3,Dom,Lstn,-0.34608333333333335,2,4,0.011834319526627219,0.5,3.6739130434782608,1.727810650887574
RestArmsCrossed-RestArmsCrossed-HeadAt-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
HeadAt-HeadAt-SmileN-HeadAt-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
HeadAt-HeadAt-GestAdaptorArms-HeadAt-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
HeadAt-HeadAt-GestAdaptorArms-SmileN-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
HeadAt-HeadDownL-RestArmsCrossed-HeadDownN-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
HeadNodNN-HeadAt-HeadAt-HeadDownN-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
HeadNodNN-HeadAt-SmileN-HeadAt-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
HeadNodNN-HeadAt-GestAdaptorArms-HeadAt-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
HeadNodNN-HeadAt-GestAdaptorArms-SmileN-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
HeadAt-GestAdaptorArms-SmileN-HeadAt-null,3,Dom,Lstn,-0.34608333333333335,2,3,0.011834319526627219,0.6666666666666666,4.898550724637681,2.5917159763313604
SmileN-HeadDownN-GestAdaptorArms-HeadAt-null,3,Dom,Lstn,-0.34608333333333335,2,4,0.011834319526627219,0.5,3.6739130434782608,1.727810650887574
HeadNodNN-HeadDownL-HeadDownH-BodyLeanH-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
HeadNodNN-HeadDownL-SmileN-HeadDownN-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
HeadNodNN-HeadDownL-SmileN-HeadDownH-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
HeadNodNN-HeadDownL-SmileN-BodyLeanH-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
HeadNodNN-HeadDownL-SmileN-GestObjectManipulation-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
HeadNodNN-HeadDownL-GestObjectManipulation-HeadDownH-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
HeadNodNN-HeadDownL-GestObjectManipulation-BodyLeanH-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
HeadDownL-SmileN-HeadDownH-BodyLeanH-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
HeadDownL-SmileN-GestObjectManipulation-HeadDownH-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
HeadDownL-SmileN-GestObjectManipulation-BodyLeanH-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
SmileL-HeadDownL-SmileN-HeadDownN-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
HeadDownL-GestObjectManipulation-HeadDownH-BodyLeanH-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
HeadNodNN-SmileN-HeadAt-HeadDownN-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
HeadNodNN-SmileN-HeadDownN-HeadDownN-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
HeadNodNN-SmileN-HeadDownH-BodyLeanH-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
HeadNodNN-SmileN-GestObjectManipulation-HeadDownH-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
HeadNodNN-SmileN-GestObjectManipulation-BodyLeanH-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
SmileL-HeadNodNN-HeadDownL-HeadDownN-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
SmileL-HeadNodNN-HeadDownL-SmileN-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
SmileL-HeadNodNN-SmileN-HeadDownN-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
HeadNodNN-GestObjectManipulation-HeadDownH-BodyLeanH-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
HeadNodNN-GestAdaptorArms-HeadAt-HeadDownN-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
HeadNodNN-GestAdaptorArms-HeadDownN-HeadDownN-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
HeadNodNN-GestAdaptorArms-SmileN-HeadAt-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
SmileN-GestObjectManipulation-HeadDownH-BodyLeanH-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
SmileN-GestAdaptorArms-RestUnder-HeadNodLN-null,3,Dom,Lstn,-0.34608333333333335,2,4,0.011834319526627219,0.5,3.6739130434782608,1.727810650887574
HeadAt-HeadAt-GestAdaptorArms-SmileN-HeadAt-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
HeadNodNN-HeadAt-GestAdaptorArms-SmileN-HeadAt-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
HeadNodNN-HeadDownL-SmileN-HeadDownH-BodyLeanH-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
HeadNodNN-HeadDownL-SmileN-GestObjectManipulation-HeadDownH-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
HeadNodNN-HeadDownL-SmileN-GestObjectManipulation-BodyLeanH-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
HeadNodNN-HeadDownL-GestObjectManipulation-HeadDownH-BodyLeanH-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
HeadDownL-SmileN-GestObjectManipulation-HeadDownH-BodyLeanH-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
HeadNodNN-SmileN-GestObjectManipulation-HeadDownH-BodyLeanH-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
SmileL-HeadNodNN-HeadDownL-SmileN-HeadDownN-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
HeadNodNN-HeadDownL-SmileN-GestObjectManipulation-HeadDownH-BodyLeanH-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
