"MeaningMiner_FML_Example_1","Friendliness","BigIncr","SEQUENCE","HeadSide","GestComm","GestObjectManipulation","HeadNod","HeadNod","HeadNod","HeadNod","HeadDown","HeadNod","TIMINGS","Any","Any","Any","HeadNod","HeadNod","HeadNod","HeadNod","HeadDown","HeadNod","Any","Any","Any","Any","Any","Any","Any","Any"
"FML-Welcome-Dominant_28","Friendliness","BigIncr","SEQUENCE","HeadShake","RestArmsCrossed","HeadSide","HeadDown","GestComm","HeadDown","TIMINGS","Any","Any","Any","HeadDown","GestComm","Any","HeadDown","Any","Any"
"FML-Welcome-Dominant_49","Friendliness","BigIncr","SEQUENCE","BodyLean","HeadDown","HeadTilt","HeadDown","GestComm","HeadDown","TIMINGS","Any","Any","Any","HeadDown","GestComm","Any","HeadDown","Any","Any"
"FML-Welcome-Dominant_75","Friendliness","BigIncr","SEQUENCE","RestOver","HeadSide","GestComm","GestComm","HeadDown","TIMINGS","Any","Any","Any","GestComm","Any","HeadDown","Any","Any"
"FML-Welcome-Dominant_100","Friendliness","BigDecr","SEQUENCE","HeadUp","GestAdaptorArms","Smile","GestComm","HeadDown","HeadDown","TIMINGS","Any","Any","Any","GestComm","HeadDown","Any","HeadDown","Any","Any"
"FML-Welcome-Dominant_122","Friendliness","BigIncr","SEQUENCE","RestArmsCrossed","HeadDown","RestHandsTogether","HeadDown","GestComm","HeadDown","TIMINGS","Any","Any","Any","HeadDown","GestComm","HeadDown","Any","Any","Any","Any"
"FML-Welcome-Dominant_142","Friendliness","BigDecr","SEQUENCE","HeadShake","GestComm","RestOver","HeadDown","GestComm","TIMINGS","Any","Any","Any","HeadDown","GestComm","Any","Any","Any","Any"
"FML-Welcome-Dominant_166","Friendliness","BigDecr","SEQUENCE","HeadDown","HeadTilt","Smile","HeadDown","GestComm","HeadDown","TIMINGS","Any","Any","Any","HeadDown","GestComm","Any","HeadDown","Any","Any"
"FML-Welcome-Dominant_191","Friendliness","BigIncr","SEQUENCE","HeadShake","HeadSide","HeadTilt","HeadDown","GestComm","TIMINGS","Any","Any","Any","HeadDown","GestComm","Any","Any","Any","Any"
"FML-Welcome-Dominant_215","Friendliness","BigIncr","SEQUENCE","HeadNod","BodyLean","Smile","HeadDown","GestComm","HeadDown","TIMINGS","Any","Any","Any","HeadDown","GestComm","Any","HeadDown","Any","Any"
"FML-Welcome-Dominant_242","Friendliness","BigIncr","SEQUENCE","BodyLean","HeadNod","HeadShake","GestComm","HeadDown","HeadDown","TIMINGS","Any","Any","Any","GestComm","HeadDown","Any","HeadDown","Any","Any"
"FML-Welcome-Dominant_263","Friendliness","BigDecr","SEQUENCE","HeadNod","GestAdaptorArms","BodyLean","HeadDown","GestComm","HeadDown","HeadDown","TIMINGS","Any","Any","Any","HeadDown","GestComm","HeadDown","Any","HeadDown","Any","Any"
"FML-Welcome-Dominant_285","Friendliness","SmallIncr","SEQUENCE","HeadUp","HeadShake","HeadNod","HeadDown","GestComm","TIMINGS","Any","Any","Any","HeadDown","GestComm","Any","Any","Any","Any"
"FML-Welcome-Dominant_310","Friendliness","SmallIncr","SEQUENCE","GestComm","HeadShake","BodyLean","GestComm","HeadDown","HeadDown","TIMINGS","Any","Any","Any","GestComm","HeadDown","Any","HeadDown","Any","Any"
"FML-Welcome-Dominant_333","Friendliness","BigDecr","SEQUENCE","HeadSide","HeadAt","GestObjectManipulation","HeadDown","GestComm","HeadDown","HeadDown","TIMINGS","Any","Any","Any","HeadDown","GestComm","HeadDown","Any","HeadDown","Any","Any"
"FML-Welcome-Dominant_353","Friendliness","BigDecr","SEQUENCE","HeadTilt","EyebrowUp","Smile","GestComm","HeadDown","TIMINGS","Any","Any","Any","GestComm","Any","HeadDown","Any","Any"
"FML-Welcome-Dominant_376","Friendliness","BigIncr","SEQUENCE","HeadDown","HeadTilt","HeadSide","HeadDown","GestComm","HeadDown","TIMINGS","Any","Any","Any","HeadDown","GestComm","Any","HeadDown","Any","Any"
"FML-Welcome-Dominant_393","Friendliness","BigIncr","SEQUENCE","HeadNod","HeadTilt","HeadShake","GestComm","TIMINGS","Any","Any","Any","GestComm","Any","Any","Any","Any"
"FML-Welcome-Dominant_413","Friendliness","BigIncr","SEQUENCE","RestOver","RestArmsCrossed","BodyLean","HeadDown","GestComm","HeadDown","TIMINGS","Any","Any","Any","HeadDown","GestComm","HeadDown","Any","Any","Any","Any"
"FML-Welcome-Dominant_431","Friendliness","BigDecr","SEQUENCE","HeadSide","HeadAt","GestObjectManipulation","HeadDown","GestComm","HeadDown","TIMINGS","Any","Any","Any","HeadDown","GestComm","Any","HeadDown","Any","Any"
"FML-Welcome-Dominant_449","Friendliness","SmallIncr","SEQUENCE","HeadSide","RestOver","HeadShake","HeadDown","GestComm","HeadDown","HeadDown","TIMINGS","Any","Any","Any","HeadDown","GestComm","HeadDown","Any","HeadDown","Any","Any"
"FML-Welcome-Dominant_464","Friendliness","BigDecr","SEQUENCE","RestArmsCrossed","BodyStraight","HeadNod","HeadDown","GestComm","HeadDown","TIMINGS","Any","Any","Any","HeadDown","GestComm","HeadDown","Any","Any","Any","Any"
"1-Welcome_480","Friendliness","BigIncr","SEQUENCE","HeadAt","HeadSide","HeadTilt","HeadDown","HeadDown","TIMINGS","Any","Any","Any","HeadDown","Any","Any","HeadDown"
