Type,totalDuration,initialImpactVelocity,meanForce,meanVelocity,frame,timestep,velocity,force,tactileCell,handPart,positionHeadX,positionHeadY,positionTorsoX,positionTorsoY,positionMemberX,positionMemberY
,,,,5054,29,28104,0,03176926,0,2848119,RightArm,L_middle_c,,,,,0,3269742,0,5469454
,,,,5054,29,2811,0,02496269,0,5105122,Spine3,L_thumb_b,,,0,06911909,0,,
,,,,5054,29,28126,0,04282558,0,3614237,RightArm,L_pinky_c,,,,,0,4301599,0,5869005
,,,,5054,29,28132,0,02940803,0,3449197,RightArm,L_middle_b,,,,,0,3322385,0,6243727
,,,,5061,29,32376,0,006227074,0,1962368,RightArm,L_index_c,,,,,0,2923948,0,6190556
,,,,5061,29,32386,0,01263141,0,2546377,RightArm,L_index_b,,,,,0,2959639,0,6887317
,,,,5077,29,40024,0,2669221,0,3801238,RightArm,L_index_c,,,,,0,3310841,0,6831785
,,,,5077,29,40034,0,2686616,0,2495459,RightArm,L_index_b,,,,,0,3350963,0,7346483
,,,,5077,29,4004,0,2717457,0,3195139,RightArm,L_ring_b,,,,,0,4229106,0,6575937
,,,,5077,29,40047,0,2725213,0,3723496,RightArm,L_pinky_c,,,,,0,4700114,0,6326413
,,,,5077,29,40054,0,2719243,0,3002062,RightArm,L_middle_b,,,,,0,3718535,0,6688594
,,,,5086,29,44302,0,3602806,0,3609875,RightArm,L_index_end,,,,,0,3305569,0,715271
,,,,5102,29,52126,1,460355,0,3588066,Spine3,L_index_end,,,0,1311383,0,,
,,,,5102,29,52139,1,466233,0,2843628,Spine3,L_index_c,,,0,1182591,0,,
,,,,5102,29,52153,1,490617,0,3679764,Spine3,L_thumb_end,,,0,09978954,0,,
,,,,5102,29,52164,1,4948,0,3025953,RightArm,L_pinky_end,,,,,0,3663466,0,8638654
,,,,5102,29,52171,1,49049,0,2879989,RightArm,L_middle_c,,,,,0,2615849,0,8718572
,,,,5102,29,52177,1,490499,0,3183093,RightArm,L_ring_end,,,,,0,3193542,0,8389528
,,,,5102,29,52185,1,490499,0,2431596,RightArm,L_ring_c,,,,,0,3164101,0,8579192
,,,,5102,29,52192,1,49049,0,3636755,RightArm,L_middle_end,,,,,0,2638451,0,8520604
,,,,5126,29,64325,1,740061,0,1125733,Spine3,L_pinky_end,,,0,0,,
,,,,5126,29,64335,2,124454,0,09417462,Spine3,L_ring_end,,,0,04185945,0,,
,,,,5126,29,64344,1,314292,0,1450892,Spine3,L_middle_c,,,0,1030611,0,,
,,,,5126,29,64351,2,402535,0,1179721,Spine3,L_middle_end,,,0,09931713,0,,
,,,,5354,30,76771,1,08709,0,144787,RightArm,L_middle_c,,,,,0,08271575,0,7090452
,,,,5354,30,7678,0,432549,0,135206,RightArm,L_ring_c,,,,,0,1284567,0,6852699
,,,,5354,30,76787,0,7009989,0,2715687,Spine4,L_index_end,,,,,0,0,8515866
,,,,5354,30,76793,0,7009989,0,2715687,RightArm,L_index_end,,,,,0,04772273,0,824268
,,,,5354,30,768,0,7009989,0,2715687,Spine3,L_index_end,,,0,3774735,0,,
,,,,5354,30,76806,0,6119204,0,2298819,RightArm,L_ring_end,,,,,0,120953,0,6540906
,,,,5354,30,76813,0,4387065,0,1745445,Spine4,L_index_c,,,,,0,0,8485815
,,,,5354,30,76818,0,4387065,0,1745445,Spine3,L_index_c,,,0,3694246,0,,
,,,,5354,30,76824,0,4387065,0,1745445,RightArm,L_index_c,,,,,0,04764621,0,7975256
,,,,5354,30,7683,0,5475689,0,1285435,RightArm,L_pinky_end,,,,,0,171135,0,6780353
,,,,5354,30,76837,0,5822747,0,2491468,RightArm,L_middle_end,,,,,0,0763939,0,6799676
,,,,5354,30,76844,0,5822747,0,2491468,Spine4,L_middle_end,,,,,0,0,8899865
,,,,5378,30,88224,0,03825065,0,6666466,RightArm,L_middle_c,,,,,0,09493784,0,6568447
,,,,5378,30,88233,0,02523405,0,5732988,RightArm,L_ring_c,,,,,0,1418119,0,6295567
,,,,5378,30,88241,0,01996641,0,5425259,RightArm,L_pinky_end,,,,,0,1835772,0,6208894
,,,,5378,30,88248,0,009560303,0,7468671,RightArm,L_index_end,,,,,0,06011017,0,7729915
,,,,5378,30,88256,0,04348696,0,6686405,RightArm,L_middle_end,,,,,0,08858676,0,6052029
,,,,5378,30,88263,0,02523405,0,5916829,RightArm,L_ring_end,,,,,0,1342838,0,5796913
,,,,5409,31,04234,0,01730145,1,278141,RightArm,L_index_end,,,,,0,05903532,0,7943743
,,,,5409,31,04245,0,02798118,1,206784,RightArm,L_middle_end,,,,,0,08966673,0,6099029
,,,,5409,31,04252,0,03421355,1,110046,RightArm,L_ring_end,,,,,0,1356785,0,5990732
,,,,5417,31,08019,0,04234149,1,151992,RightArm,L_ring_c,,,,,0,1436076,0,6446359
,,,,5417,31,08029,0,03428702,0,934836,RightArm,L_thumb_end,,,,,0,05318923,0,9248042
,,,,5417,31,08037,0,03677187,1,101704,RightArm,L_pinky_end,,,,,0,1853623,0,6379892
,,,,5426,31,12195,0,03837171,1,181937,RightArm,L_ring_b,,,,,0,1535749,0,6938714
,,,,5434,31,15994,0,04773718,1,187425,RightArm,L_pinky_c,,,,,0,1931386,0,6707179
,,,,5465,31,32042,0,009293221,1,269139,RightArm,L_ring_b,,,,,0,1652376,0,7026781
,,,,5465,31,32054,0,0139346,1,245046,RightArm,L_pinky_b,,,,,0,2138066,0,704469
,,,,5465,31,32062,0,01390394,1,094344,RightArm,L_thumb_end,,,,,0,06471272,0,92676
,,,,5474,31,36338,0,1815023,1,154115,RightArm,L_ring_a,,,,,0,232924,0,7247183
,,,,5474,31,36349,0,1802059,0,9923366,Spine3,L_thumb_end,,,0,2766002,0,,
,,,,5474,31,36364,0,1804926,1,07381,Spine3,L_ring_end,,,0,2383852,0,,
,,,,5474,31,36379,0,1828684,1,218534,RightArm,L_index_end,,,,,0,1202884,0,7311075
,,,,5474,31,36384,0,1903745,1,213033,RightArm,L_middle_end,,,,,0,1496467,0,5905086
,,,,5482,31,4024,0,7144133,0,8332444,RightArm,L_ring_end,,,,,0,2529382,0,5152763
,,,,5482,31,40256,0,7291914,0,9771134,RightArm,L_middle_end,,,,,0,2049576,0,5321926
,,,,5482,31,40262,0,7144188,0,9093616,RightArm,L_ring_c,,,,,0,2604871,0,569594
,,,,5482,31,40269,0,7377694,0,9281716,RightArm,L_pinky_end,,,,,0,3005669,0,5635712
,,,,5490,31,44079,0,7760382,0,9947752,RightArm,L_middle_c,,,,,0,2181631,0,5800374
,,,,5490,31,44096,0,7760382,0,9947752,Spine3,L_middle_c,,,0,2115886,0,,
,,,,5490,31,44104,0,7874299,0,9843504,RightArm,L_pinky_c,,,,,0,3153653,0,5862107
,,,,5490,31,44111,0,7937827,0,9909823,RightArm,L_ring_b,,,,,0,2752249,0,6157479
,,,,5490,31,44118,0,7940332,0,9331457,RightArm,L_thumb_a,,,,,0,2265375,0,8511236
,,,,5490,31,44128,0,794883,0,8749686,Spine3,L_thumb_end,,,0,2171724,0,,
,,,,5490,31,44136,0,794883,0,8749686,RightArm,L_thumb_end,,,,,0,1747611,0,8165109
,,,,5490,31,44144,0,7813411,1,026834,RightArm,L_middle_b,,,,,0,2291485,0,6316249
,,,,5490,31,4415,0,7837009,1,051177,RightArm,L_middle_a,,,,,0,2519637,0,6961762
,,,,5490,31,44158,0,7760162,0,9297947,Spine4,L_middle_end,,,,,0,0,9360964
,,,,5490,31,44164,0,7760162,0,9297947,Spine3,L_middle_end,,,0,2305088,0,,
,,,,5490,31,44176,0,7940257,0,9209988,RightArm,L_thumb_b,,,,,0,1915006,0,84038
,,,,5490,31,44185,0,8454056,0,8862648,RightArm,L_index_end,,,,,0,1886023,0,6340258
,,,,5499,31,48352,0,09499764,0,9556153,Spine3,L_thumb_meta,,,0,01901302,0,,
,,,,5499,31,48364,0,09499764,0,9556153,RightArm,L_thumb_meta,,,,,0,3098502,0,8470333
,,,,5499,31,48372,0,09499764,0,8757613,RightArm,L_Palm,,,,,0,3674371,0,854813
,,,,5499,31,48379,0,09369539,0,9100512,Spine3,L_thumb_b,,,0,168352,0,,
,,,,5499,31,48396,0,09431128,0,8766899,RightArm,L_Wrist,,,,,0,3673514,0,8546908
,,,,5499,31,48402,0,09451989,0,7555163,Spine3,L_ring_end,,,0,1655589,0,,
,,,,5499,31,48416,0,09367534,1,04122,RightArm,L_ring_a,,,,,0,3084362,0,6698285
,,,,5499,31,48426,0,1060926,1,083179,RightArm,L_pinky_a,,,,,0,3532045,0,6659074
,,,,5499,31,48433,0,09836487,0,9656916,RightArm,L_ring_meta,,,,,0,3551896,0,7883644
,,,,5499,31,48442,0,09448874,0,8760157,Spine4,L_thumb_end,,,,,0,0,8467661
,,,,5499,31,48502,0,1043494,1,026495,RightArm,L_pinky_meta,,,,,0,3824307,0,7830662
,,,,5499,31,48521,0,1060887,1,031622,RightArm,L_pinky_b,,,,,0,3397574,0,6096714
,,,,5499,31,48532,0,09368961,0,92201,Spine3,L_thumb_a,,,0,1126909,0,,
,,,,5499,31,48547,0,1072266,0,8685548,Spine3,L_pinky_end,,,0,09984646,0,,
,,,,5499,31,48563,0,1086323,0,9312275,RightArm,L_index_b,,,,,0,2090388,0,6785536
,,,,5499,31,48569,0,1033961,0,9549187,RightArm,L_middle_meta,,,,,0,3309166,0,7961827
,,,,5499,31,48577,0,1372429,0,769501,RightArm,L_index_end,,,,,0,203987,0,6133974
,,,,5499,31,48583,0,1397527,0,8199375,RightArm,L_middle_end,,,,,0,2264225,0,5001249
,,,,5499,31,48603,0,09451164,0,8431165,RightArm,L_ring_c,,,,,0,2790129,0,5512239
,,,,5499,31,48611,0,1397068,0,9012822,RightArm,L_middle_c,,,,,0,2327892,0,5668746
,,,,5499,31,48622,0,1072372,0,9472258,RightArm,L_pinky_c,,,,,0,3296666,0,5738616
,,,,5499,31,4863,0,09366722,0,9434423,RightArm,L_ring_b,,,,,0,2894914,0,603928
,,,,5499,31,4864,0,1236565,0,9653088,RightArm,L_middle_b,,,,,0,2437624,0,619957
,,,,5499,31,48647,0,1189245,1,025,RightArm,L_middle_a,,,,,0,2665755,0,6858617
,,,,5504,31,52057,0,2143145,0,8243553,Spine3,L_ring_c,,,0,1388627,0,,
,,,,5504,31,52076,0,215569,0,9027844,Spine3,L_Palm,,,0,0,,
,,,,5504,31,52087,0,2207525,0,8110639,RightArm,L_index_c,,,,,0,2113081,0,6411372
,,,,5504,31,52094,0,2153527,0,9037659,Spine3,L_Wrist,,,0,0,,
,,,,5521,31,60361,0,1469731,0,6943064,RightArm,L_index_c,,,,,0,2354574,0,6329016
,,,,5529,31,6427,0,1715837,0,8477136,RightForeArm,L_pinky_end,,,,,0,0,02205419
,,,,5529,31,64289,0,1713417,0,9853098,RightArm,L_index_meta,,,,,0,3463806,0,816067
,,,,5545,31,72417,0,08995557,0,9967032,Spine3,L_Palm,,,0,0,,
,,,,5545,31,72433,0,08890441,0,9799708,RightForeArm,L_pinky_c,,,,,0,0,04249466
,,,,5545,31,72448,0,08899979,1,032258,RightArm,L_index_meta,,,,,0,3567717,0,8144412
,,,,5559,31,80314,0,09147157,0,5872603,RightArm,L_index_end,,,,,0,267039,0,610384
,,,,5559,31,80321,0,0893523,0,732458,RightArm,L_middle_end,,,,,0,2907844,0,4880249
,,,,5559,31,80331,0,09672473,0,7924563,RightArm,L_ring_end,,,,,0,3373969,0,4821749
,,,,5559,31,80362,0,08937351,0,8441038,RightArm,L_middle_c,,,,,0,2970205,0,5564516
,,,,5559,31,80378,0,09545141,0,939347,RightArm,L_ring_b,,,,,0,3548972,0,5943972
,,,,5559,31,80383,0,0955587,1,009471,RightArm,L_thumb_a,,,,,0,3060116,0,8378957
,,,,5559,31,80396,0,09609608,0,9636843,Spine3,L_thumb_end,,,0,1294141,0,,
,,,,5559,31,8041,0,09056091,0,9341929,RightArm,L_middle_b,,,,,0,3080842,0,6111772
,,,,5559,31,80415,0,09056091,1,03648,RightArm,L_middle_a,,,,,0,3307934,0,6784403
,,,,5559,31,8042,0,09262998,0,8718492,RightArm,L_index_b,,,,,0,2729605,0,6738289
,,,,5559,31,80424,0,09556437,0,9803176,RightArm,L_thumb_b,,,,,0,2710738,0,8233281
,,,,5559,31,80438,0,09420153,1,097959,Spine3,L_thumb_meta,,,0,0,,
,,,,5559,31,80459,0,09545141,1,018146,RightArm,L_ring_a,,,,,0,3737445,0,6621129
,,,,5559,31,80465,0,09155941,1,060535,RightArm,L_pinky_a,,,,,0,4175226,0,6566898
,,,,5559,31,80471,0,09332061,1,077901,RightArm,L_ring_meta,,,,,0,4198489,0,7835006
,,,,5559,31,80478,0,09209319,1,125163,RightArm,L_pinky_meta,,,,,0,4467903,0,7777396
,,,,5559,31,80483,0,09155371,1,053533,RightArm,L_pinky_b,,,,,0,4041419,0,599565
,,,,5559,31,8049,0,092388,1,102784,RightArm,L_middle_meta,,,,,0,395316,0,7920454
,,,,5567,31,84289,0,165755,0,8359097,RightForeArm,L_middle_c,,,,,0,0,1051698
,,,,5567,31,84312,0,1657699,0,7190103,RightForeArm,L_middle_end,,,,,0,0,06296968
,,,,5567,31,84367,0,1881373,0,8421888,RightArm,L_ring_c,,,,,0,3628649,0,5739824
,,,,5567,31,84463,0,181839,0,9825979,RightArm,L_Wrist,,,,,0,4496353,0,8678119
,,,,5575,31,88334,0,3246714,0,6512249,RightArm,L_index_c,,,,,0,3018347,0,7690995
,,,,5583,31,92363,0,7613931,0,6203187,RightForeArm,L_ring_c,,,,,0,0,2011868
,,,,5583,31,92375,0,7613931,0,6203187,Spine3,L_ring_c,,,0,0,,
,,,,5583,31,9239,0,7614346,0,5097601,RightForeArm,L_ring_end,,,,,0,0,1959343
,,,,5583,31,9241,0,6721606,0,8154697,RightArm,L_index_a,,,,,0,3372737,0,8379818
,,,,5583,31,92416,0,6178234,0,4212025,Spine3,L_index_end,,,0,07309191,0,,
,,,,5583,31,92438,0,7024701,0,6372651,RightArm,L_middle_c,,,,,0,3389292,0,7077211
,,,,5583,31,92458,0,680302,0,4919026,RightArm,L_middle_end,,,,,0,3326388,0,6742253
,,,,5583,31,92469,0,7505097,0,6970069,RightArm,L_ring_b,,,,,0,3974704,0,7300074
,,,,5583,31,92477,0,7438356,0,7961203,RightArm,L_thumb_a,,,,,0,346886,0,9355357
,,,,5583,31,92492,0,746465,0,7288676,Spine3,L_thumb_end,,,0,04936701,0,,
,,,,5583,31,92507,0,7396098,0,7656384,RightArm,L_ring_a,,,,,0,4162935,0,7835564
,,,,5583,31,92515,0,7046984,0,7369115,RightArm,L_middle_b,,,,,0,3498345,0,742036
,,,,5583,31,92521,0,7438356,0,7751158,Spine3,L_thumb_b,,,0,01383577,0,,
,,,,5583,31,92537,0,6650473,0,7134151,RightArm,L_index_b,,,,,0,3131567,0,8090009
,,,,5591,31,96356,0,2961116,0,9167721,RightArm,L_pinky_end,,,,,0,4192629,0,6169901
,,,,5605,32,03926,0,5907517,1,076991,RightArm,L_index_end,,,,,0,2795547,0,5907572
,,,,5690,32,44561,7,596361,0,5202672,Spine3,L_thumb_end,,,0,0,,
,,,,5690,32,44573,7,596361,0,5202672,RightArm,L_thumb_end,,,,,0,355892,0,927033
,,,,5690,32,44581,8,041191,0,5155278,RightArm,L_pinky_c,,,,,0,4145824,0,9995743
,,,,5690,32,4459,7,846754,0,570856,RightArm,L_ring_c,,,,,0,364004,0,9888906
,,,,5690,32,44598,7,697903,0,6396143,RightArm,L_index_c,,,,,0,2860752,0,9477006
,,,,5690,32,44604,7,697903,0,6396143,Spine3,L_index_c,,,0,0,,
,,,,5690,32,4461,7,850348,0,4954602,RightArm,L_pinky_end,,,,,0,4107732,0,9991276
,,,,5690,32,44617,7,976563,0,6819106,Spine3,L_index_b,,,0,0,,
,,,,5690,32,44624,7,976563,0,6819106,RightArm,L_index_b,,,,,0,3007397,0,9499261
,,,,5690,32,4463,7,680603,0,6384469,RightArm,L_middle_c,,,,,0,3180947,0,9831271
,,,,5690,32,44637,7,739038,0,5792093,Spine3,L_thumb_b,,,0,0,,
,,,,5690,32,44645,7,35201,0,5335658,RightArm,L_middle_end,,,,,0,3150185,0,9805707
,,,,5690,32,44652,7,302984,0,5598818,RightArm,L_index_end,,,,,0,2730437,0,9377822
,,,,5690,32,44659,7,302984,0,5598818,Spine3,L_index_end,,,0,03236562,0,,
,,,,5690,32,44665,7,951257,0,6302127,RightArm,L_middle_b,,,,,0,3334426,0,982374
,,,,5690,32,44672,7,579448,0,5082579,RightArm,L_ring_end,,,,,0,3580872,0,9869787
,,,,5690,32,4468,7,982409,0,5652773,RightArm,L_ring_b,,,,,0,3803444,0,9921681
,,,,5690,32,44689,8,260206,0,6395032,Spine3,L_index_a,,,0,0,,
,,,,5695,32,4809,2,039449,0,5507669,Spine1,L_pinky_end,,,0,3651556,0,,
,,,,5695,32,48101,2,039449,0,5507669,Spine3,L_pinky_end,,,0,0,,
,,,,5695,32,48115,2,449339,0,2230917,Spine3,L_middle_a,,,0,0,,
,,,,5695,32,48122,2,38669,0,5581879,Spine1,L_index_end,,,0,5042509,0,,
,,,,5695,32,48138,2,183737,0,5881594,Spine1,L_middle_end,,,0,4649512,0,,
,,,,5695,32,48145,2,183737,0,5881594,Spine3,L_middle_end,,,0,07990757,0,,
,,,,5695,32,48156,2,452757,0,3842371,Spine1,L_middle_c,,,0,4560456,0,,
,,,,5695,32,48163,2,452757,0,3842371,Spine3,L_middle_c,,,0,05631898,0,,
,,,,5695,32,48176,2,555404,0,2658719,Spine3,L_middle_b,,,0,02116933,0,,
,,,,5695,32,48183,2,555404,0,2658719,Spine1,L_middle_b,,,0,4360592,0,,
,,,,5695,32,48192,2,286671,0,422979,Spine3,L_ring_c,,,0,003065169,0,,
,,,,5695,32,48203,2,177058,0,4159397,Spine3,L_pinky_c,,,0,0,,
,,,,5695,32,48211,2,085718,0,6093664,Spine3,L_ring_end,,,0,02671983,0,,
,,,,5695,32,48223,2,607564,0,3630809,Spine3,L_index_c,,,0,08716961,0,,
,,,,5695,32,48232,2,360401,0,3173234,Spine3,L_thumb_end,,,0,0,,
,,,,5695,32,48245,2,645036,0,3277387,Spine3,L_index_b,,,0,0537657,0,,
,,,,5702,32,52044,1,085243,0,406568,RightArm,L_index_end,,,,,0,179923,0,9494137
,,,,5702,32,52063,1,006131,0,4142349,Spine3,L_middle_c,,,0,05712297,0,,
,,,,5702,32,52071,1,006138,0,4729028,RightArm,L_middle_end,,,,,0,224318,0,9911241
,,,,5702,32,52091,1,008123,0,4704907,Spine3,L_ring_end,,,0,0264686,0,,
,,,,5702,32,52099,1,078001,0,3739666,Spine3,L_index_c,,,0,08694481,0,,
,,,,5917,33,56037,1,556437,0,0990418,RightArm,L_middle_c,,,,,0,07652222,0,9464943
,,,,5917,33,56047,1,682252,0,2327487,RightArm,L_middle_end,,,,,0,07486779,0,9768583
,,,,5917,33,56055,1,682252,0,2327487,Spine3,L_middle_end,,,0,3117361,0,,
,,,,5917,33,56061,1,475176,0,08715663,RightArm,L_ring_c,,,,,0,1266566,0,9478898
,,,,5917,33,56069,1,587577,0,2125105,Spine3,L_ring_end,,,0,2581584,0,,
,,,,5917,33,56076,1,587577,0,2125105,RightArm,L_ring_end,,,,,0,1223884,0,9841736
,,,,5926,33,60211,0,9021489,0,2396186,RightArm,L_index_c,,,,,0,09593919,0,9940146
,,,,5926,33,6022,0,9021489,0,2396186,Spine3,L_index_c,,,0,2927634,0,,
,,,,5926,33,60229,0,9021489,0,2396186,Spine4,L_index_c,,,,,0,0,7907034
,,,,5926,33,60235,1,184206,0,4133656,Spine4,L_index_end,,,,,0,0,7764509
