Type,totalDuration,initialImpactVelocity,meanForce,meanVelocity,frame,timestep,velocity,force,tactileCell,handPart,positionHeadX,positionHeadY,positionTorsoX,positionTorsoY,positionMemberX,positionMemberY
,,,,1493,10,20364,0,9282786,0,1336471,Spine3,L_middle_c,,,0,1510393,0,,
,,,,1501,10,24136,0,4528213,0,5673689,Spine3,L_pinky_b,,,0,04202805,0,,
,,,,1501,10,24146,0,3676747,0,6597609,Spine3,L_middle_b,,,0,1295234,0,,
,,,,1501,10,24153,0,4489482,0,6351768,Spine3,L_index_c,,,0,1419657,0,,
,,,,1501,10,24159,0,4514003,0,6391704,Spine3,L_index_b,,,0,1301388,0,,
,,,,1501,10,24167,0,3698417,0,5695087,Spine3,L_ring_end,,,0,1178439,0,,
,,,,1501,10,24175,0,3175588,0,6675416,Spine3,L_middle_c,,,0,1479952,0,,
,,,,1501,10,24186,0,3809412,0,5717431,Spine3,L_pinky_c,,,0,05251056,0,,
,,,,1501,10,24192,0,4413719,0,5498703,Spine3,L_pinky_end,,,0,05628113,0,,
,,,,1501,10,242,0,4709329,0,5883762,Spine3,L_middle_end,,,0,1528319,0,,
,,,,1518,10,32137,0,03960536,1,052527,Spine3,L_index_end,,,0,1388303,0,,
,,,,1518,10,32147,0,02312228,1,158585,Spine3,L_middle_c,,,0,1447259,0,,
,,,,1518,10,32154,0,03960565,1,143772,Spine3,L_index_c,,,0,1395157,0,,
,,,,1526,10,35959,0,02912616,1,169761,Spine3,L_pinky_b,,,0,0384425,0,,
,,,,1526,10,3597,0,04602715,1,112748,Spine1,L_pinky_end,,,0,4475765,0,,
,,,,1526,10,35983,0,04600595,1,153669,Spine1,L_pinky_c,,,0,4506571,0,,
,,,,1526,10,35995,0,02912578,1,201386,Spine3,L_pinky_a,,,0,01519565,0,,
,,,,1526,10,36004,0,01351462,1,141671,Spine3,L_ring_end,,,0,116572,0,,
,,,,1526,10,36012,0,03418672,1,183384,Spine3,L_middle_end,,,0,1457285,0,,
,,,,1534,10,39808,0,04093882,1,279995,Spine3,L_middle_b,,,0,130036,0,,
,,,,1549,10,48068,0,1260189,1,12754,Spine1,L_middle_end,,,0,5181398,0,,
,,,,1549,10,48084,0,05028942,1,122457,Spine1,L_pinky_end,,,0,4493863,0,,
,,,,1557,10,51977,0,0222458,1,063163,Spine3,L_index_end,,,0,1392687,0,,
,,,,1557,10,51987,0,04190733,1,083189,Spine1,L_pinky_c,,,0,4511666,0,,
,,,,1557,10,52001,0,0222458,1,158075,Spine3,L_index_c,,,0,1398538,0,,
,,,,1573,10,59745,0,02600322,0,7952089,Spine3,L_index_c,,,0,1360053,0,,
,,,,1573,10,59755,0,005601733,0,6327873,Spine3,L_ring_end,,,0,1147087,0,,
,,,,1573,10,59765,0,05653725,0,6009474,Spine3,L_pinky_end,,,0,05283192,0,,
,,,,1573,10,59794,0,04526208,0,6130505,Spine3,L_pinky_b,,,0,03806263,0,,
,,,,1582,10,63997,0,02858687,0,3026436,Spine3,L_middle_end,,,0,1625215,0,,
,,,,1582,10,64003,0,02857902,0,3940513,Spine3,L_middle_c,,,0,1575447,0,,
,,,,1591,10,6902,0,189625,0,2957039,Spine3,L_index_end,,,0,2450215,0,,
,,,,1591,10,69029,0,1659773,0,2587325,Spine3,L_pinky_c,,,0,154125,0,,
,,,,1591,10,69038,0,1653931,0,2031513,Spine3,L_pinky_b,,,0,1436516,0,,
,,,,1597,10,7193,1,227891,0,2162856,Spine3,L_ring_c,,,0,1858622,0,,
,,,,1597,10,71946,1,228576,0,1669473,Spine3,L_ring_end,,,0,1932176,0,,
,,,,1597,10,71955,1,224355,0,1556861,Spine3,L_pinky_end,,,0,1314368,0,,
,,,,1597,10,71964,1,226534,0,2383578,Spine3,L_middle_end,,,0,2274926,0,,
,,,,1689,11,16163,1,553527,0,1990752,Spine3,L_index_end,,,0,1295315,0,02066584,,
,,,,1689,11,16174,1,542939,0,09378597,Spine3,L_ring_end,,,0,09390615,0,,
,,,,1689,11,16182,1,497145,0,110193,Spine3,L_pinky_end,,,0,02377523,0,,
,,,,1689,11,16189,1,352288,0,1049857,Spine3,L_middle_c,,,0,1225054,0,,
,,,,1689,11,16195,1,528863,0,05115131,Spine3,L_ring_c,,,0,08435659,0,,
,,,,1689,11,16203,1,338447,0,1636467,Spine3,L_middle_end,,,0,133587,0,,
,,,,1689,11,16209,1,489903,0,05833527,Spine3,L_pinky_c,,,0,02058513,0,,
,,,,1694,11,198,1,01531,0,3852558,Spine3,L_index_c,,,0,1283502,0,,
,,,,1694,11,19808,0,9507937,0,3910985,Spine3,L_pinky_b,,,0,01295798,0,,
,,,,1694,11,19816,0,9855886,0,3290554,Spine1,L_pinky_end,,,0,4256927,0,,
,,,,1694,11,19836,0,9953967,0,2841011,Spine3,L_ring_end,,,0,09388249,0,,
,,,,1694,11,19844,0,9016458,0,3717821,Spine3,L_pinky_c,,,0,02248038,0,,
,,,,1703,11,24082,0,04458997,0,639612,Spine3,L_middle_c,,,0,1236596,0,,
,,,,1703,11,241,0,07569156,0,5040748,Spine3,L_pinky_end,,,0,0248605,0,,
,,,,1703,11,24107,0,04608616,0,5227354,Spine3,L_middle_end,,,0,1340654,0,,
,,,,1703,11,24113,0,02274571,0,5140299,Spine3,L_ring_end,,,0,09374548,0,,
,,,,1711,11,27828,0,04623327,0,9325589,Spine3,L_index_end,,,0,1388724,0,,
,,,,1711,11,27837,0,03568615,0,8796454,Spine3,L_pinky_c,,,0,02204873,0,,
,,,,1720,11,32045,0,01697204,0,9487965,Spine1,L_pinky_end,,,0,4247505,0,,
,,,,1720,11,32062,0,02046836,1,020147,Spine3,L_pinky_b,,,0,01243327,0,,
,,,,1720,11,32069,0,01697093,0,9891163,Spine1,L_pinky_c,,,0,4284698,0,,
,,,,1720,11,32081,0,0591367,1,024191,Spine3,L_middle_end,,,0,1315308,0,,
,,,,1720,11,32088,0,002681985,1,014749,Spine3,L_ring_end,,,0,09348603,0,,
,,,,1728,11,35785,0,02849482,1,179621,Spine3,L_index_c,,,0,1304128,0,,
,,,,1760,11,51994,0,05886849,0,6267485,Spine3,L_middle_c,,,0,1240951,0,,
,,,,1760,11,52021,0,003522288,0,5124146,Spine3,L_ring_end,,,0,09243358,0,,
,,,,1760,11,5204,0,01349384,0,4963129,Spine3,L_pinky_b,,,0,01436707,0,,
,,,,1768,11,55778,0,1110723,0,2159341,Spine3,L_index_end,,,0,1548923,0,,
,,,,1768,11,55789,0,02029943,0,1962974,Spine3,L_pinky_end,,,0,04719285,0,,
,,,,1768,11,558,0,07658382,0,2256137,Spine3,L_middle_end,,,0,1555273,0,,
,,,,1768,11,55813,0,02028202,0,2321632,Spine3,L_pinky_c,,,0,04390575,0,,
,,,,1786,11,64199,0,9532329,0,1966953,Spine3,L_middle_end,,,0,1976678,0,,
,,,,1786,11,64207,0,9352524,0,1520747,Spine3,L_ring_end,,,0,1548739,0,,
,,,,1786,11,64217,0,9415432,0,1840574,Spine3,L_pinky_end,,,0,08902147,0,,
